708 3.27950000000e+01  8.982e+01 4.310e+01 1.098e-01 7.746e+04
709 3.28380000000e+01  8.949e+01 4.289e+01 1.090e-01 7.687e+04
710 3.28840000000e+01  8.912e+01 4.266e+01 1.084e-01 7.659e+04
711 3.29310000000e+01  8.873e+01 4.243e+01 1.081e-01 7.635e+04
712 3.29750000000e+01  8.831e+01 4.218e+01 1.078e-01 7.608e+04
713 3.30180000000e+01  8.787e+01 4.192e+01 1.075e-01 7.580e+04
714 3.30630000000e+01  8.740e+01 4.165e+01 1.071e-01 7.549e+04
715 3.31140000000e+01  8.691e+01 4.136e+01 1.068e-01 7.515e+04
716 3.31580000000e+01  8.640e+01 4.107e+01 1.063e-01 7.480e+04
717 3.32030000000e+01  8.587e+01 4.078e+01 1.059e-01 7.443e+04
718 3.32460000000e+01  8.531e+01 4.047e+01 1.054e-01 7.404e+04
719 3.32920000000e+01  8.474e+01 4.033e+01 1.049e-01 7.362e+04
720 3.33420000000e+01  8.415e+01 4.020e+01 1.044e-01 7.320e+04
721 3.33880000000e+01  8.354e+01 4.007e+01 1.039e-01 7.275e+04
722 3.34320000000e+01  8.292e+01 3.992e+01 1.033e-01 7.229e+04
723 3.34750000000e+01  8.257e+01 3.976e+01 1.027e-01 7.182e+04
724 3.35210000000e+01  8.230e+01 3.959e+01 1.021e-01 7.133e+04
725 3.35690000000e+01  8.200e+01 3.942e+01 1.015e-01 7.083e+04
726 3.36180000000e+01  8.168e+01 3.923e+01 1.009e-01 7.031e+04
727 3.36610000000e+01  8.134e+01 3.903e+01 1.002e-01 6.991e+04
728 3.37050000000e+01  8.098e+01 3.882e+01 9.978e-02 6.968e+04
729 3.37560000000e+01  8.060e+01 3.860e+01 9.949e-02 6.944e+04
730 3.38010000000e+01  8.020e+01 3.838e+01 9.918e-02 6.917e+04
731 3.38450000000e+01  7.978e+01 3.815e+01 9.885e-02 6.889e+04
732 3.38910000000e+01  7.935e+01 3.791e+01 9.849e-02 6.859e+04
733 3.39360000000e+01  7.889e+01 3.766e+01 9.811e-02 6.828e+04
734 3.39790000000e+01  7.842e+01 3.741e+01 9.772e-02 6.795e+04
735 3.40250000000e+01  7.794e+01 3.715e+01 9.730e-02 6.760e+04
736 3.40740000000e+01  7.744e+01 3.688e+01 9.686e-02 6.725e+04
737 3.41180000000e+01  7.693e+01 3.664e+01 9.640e-02 6.687e+04
738 3.41690000000e+01  7.640e+01 3.653e+01 9.593e-02 6.649e+04
739 3.42130000000e+01  7.587e+01 3.641e+01 9.544e-02 6.609e+04
740 3.42590000000e+01  7.532e+01 3.627e+01 9.493e-02 6.569e+04
741 3.43060000000e+01  7.484e+01 3.613e+01 9.441e-02 6.527e+04
742 3.43620000000e+01  7.457e+01 3.598e+01 9.387e-02 6.484e+04
743 3.44090000000e+01  7.429e+01 3.583e+01 9.332e-02 6.440e+04
744 3.44560000000e+01  7.400e+01 3.566e+01 9.275e-02 6.395e+04
745 3.45060000000e+01  7.368e+01 3.549e+01 9.218e-02 6.350e+04
746 3.45560000000e+01  7.335e+01 3.532e+01 9.159e-02 6.309e+04
747 3.46020000000e+01  7.301e+01 3.513e+01 9.107e-02 6.286e+04
748 3.46460000000e+01  7.265e+01 3.494e+01 9.078e-02 6.262e+04
749 3.46900000000e+01  7.228e+01 3.474e+01 9.047e-02 6.237e+04
750 3.47370000000e+01  7.189e+01 3.454e+01 9.014e-02 6.210e+04
751 3.47880000000e+01  7.149e+01 3.434e+01 8.980e-02 6.182e+04
752 3.48350000000e+01  7.108e+01 3.412e+01 8.944e-02 6.153e+04
753 3.48800000000e+01  7.066e+01 3.391e+01 8.907e-02 6.123e+04
754 3.49270000000e+01  7.022e+01 3.369e+01 8.868e-02 6.092e+04
755 3.49800000000e+01  6.978e+01 3.346e+01 8.827e-02 6.060e+04
756 3.50260000000e+01  6.933e+01 3.323e+01 8.785e-02 6.026e+04
757 3.50710000000e+01  6.886e+01 3.300e+01 8.742e-02 5.992e+04
758 3.51190000000e+01  6.839e+01 3.282e+01 8.697e-02 5.957e+04
759 3.51780000000e+01  6.791e+01 3.271e+01 8.652e-02 5.921e+04
760 3.52230000000e+01  6.742e+01 3.258e+01 8.605e-02 5.884e+04
761 3.52660000000e+01  6.692e+01 3.246e+01 8.557e-02 5.847e+04
762 3.53120000000e+01  6.660e+01 3.232e+01 8.507e-02 5.809e+04
763 3.53610000000e+01  6.633e+01 3.218e+01 8.457e-02 5.770e+04
764 3.54100000000e+01  6.604e+01 3.204e+01 8.406e-02 5.730e+04
765 3.54520000000e+01  6.574e+01 3.189e+01 8.354e-02 5.690e+04
766 3.54950000000e+01  6.542e+01 3.173e+01 8.301e-02 5.649e+04
767 3.55380000000e+01  6.510e+01 3.157e+01 8.247e-02 5.608e+04
768 3.55820000000e+01  6.477e+01 3.141e+01 8.193e-02 5.583e+04
769 3.56260000000e+01  6.442e+01 3.124e+01 8.153e-02 5.559e+04
770 3.56820000000e+01  6.407e+01 3.107e+01 8.122e-02 5.534e+04
771 3.57270000000e+01  6.371e+01 3.089e+01 8.089e-02 5.508e+04
772 3.57710000000e+01  6.334e+01 3.071e+01 8.054e-02 5.481e+04
773 3.58120000000e+01  6.296e+01 3.052e+01 8.019e-02 5.453e+04
774 3.58540000000e+01  6.257e+01 3.034e+01 7.982e-02 5.425e+04
775 3.58960000000e+01  6.217e+01 3.015e+01 7.944e-02 5.396e+04
776 3.59410000000e+01  6.177e+01 2.995e+01 7.906e-02 5.366e+04
777 3.59860000000e+01  6.136e+01 2.976e+01 7.866e-02 5.336e+04
778 3.60270000000e+01  6.094e+01 2.956e+01 7.825e-02 5.304e+04
779 3.60730000000e+01  6.052e+01 2.935e+01 7.783e-02 5.273e+04
780 3.61160000000e+01  6.009e+01 2.915e+01 7.740e-02 5.240e+04
781 3.61580000000e+01  5.965e+01 2.895e+01 7.697e-02 5.207e+04
782 3.62050000000e+01  5.921e+01 2.883e+01 7.653e-02 5.173e+04
783 3.62490000000e+01  5.877e+01 2.871e+01 7.607e-02 5.139e+04
784 3.62920000000e+01  5.832e+01 2.859e+01 7.561e-02 5.105e+04
785 3.63460000000e+01  5.798e+01 2.846e+01 7.515e-02 5.069e+04
786 3.64000000000e+01  5.770e+01 2.833e+01 7.467e-02 5.034e+04
787 3.64510000000e+01  5.740e+01 2.819e+01 7.419e-02 4.998e+04
788 3.64920000000e+01  5.710e+01 2.805e+01 7.371e-02 4.961e+04
789 3.65330000000e+01  5.679e+01 2.791e+01 7.321e-02 4.925e+04
790 3.65760000000e+01  5.648e+01 2.776e+01 7.272e-02 4.888e+04
791 3.66200000000e+01  5.615e+01 2.761e+01 7.221e-02 4.850e+04
792 3.66630000000e+01  5.582e+01 2.746e+01 7.171e-02 4.821e+04
793 3.67080000000e+01  5.548e+01 2.731e+01 7.119e-02 4.796e+04
794 3.67490000000e+01  5.514e+01 2.715e+01 7.084e-02 4.771e+04
795 3.67930000000e+01  5.479e+01 2.699e+01 7.049e-02 4.745e+04
796 3.68340000000e+01  5.443e+01 2.682e+01 7.014e-02 4.719e+04
797 3.68750000000e+01  5.407e+01 2.666e+01 6.977e-02 4.691e+04
798 3.69170000000e+01  5.371e+01 2.649e+01 6.940e-02 4.664e+04
799 3.69600000000e+01  5.334e+01 2.632e+01 6.902e-02 4.636e+04
800 3.70050000000e+01  5.296e+01 2.615e+01 6.863e-02 4.607e+04
801 3.70490000000e+01  5.258e+01 2.597e+01 6.824e-02 4.578e+04
802 3.70930000000e+01  5.220e+01 2.580e+01 6.784e-02 4.549e+04
803 3.71380000000e+01  5.181e+01 2.562e+01 6.743e-02 4.519e+04
804 3.71830000000e+01  5.142e+01 2.544e+01 6.702e-02 4.489e+04
805 3.72270000000e+01  5.102e+01 2.526e+01 6.660e-02 4.458e+04
806 3.72690000000e+01  5.062e+01 2.508e+01 6.618e-02 4.427e+04
807 3.73140000000e+01  5.022e+01 2.490e+01 6.575e-02 4.396e+04
808 3.73570000000e+01  4.982e+01 2.471e+01 6.531e-02 4.364e+04
809 3.74060000000e+01  4.941e+01 2.457e+01 6.487e-02 4.332e+04
810 3.74480000000e+01  4.900e+01 2.445e+01 6.443e-02 4.300e+04
811 3.74890000000e+01  4.859e+01 2.432e+01 6.398e-02 4.267e+04
812 3.75320000000e+01  4.828e+01 2.419e+01 6.353e-02 4.235e+04
813 3.75750000000e+01  4.798e+01 2.406e+01 6.307e-02 4.202e+04
814 3.76190000000e+01  4.768e+01 2.393e+01 6.261e-02 4.169e+04
815 3.76640000000e+01  4.737e+01 2.379e+01 6.215e-02 4.135e+04
816 3.77060000000e+01  4.706e+01 2.365e+01 6.168e-02 4.102e+04
817 3.77490000000e+01  4.674e+01 2.351e+01 6.121e-02 4.068e+04
818 3.77930000000e+01  4.642e+01 2.337e+01 6.074e-02 4.034e+04
819 3.78390000000e+01  4.610e+01 2.322e+01 6.027e-02 4.000e+04
820 3.78820000000e+01  4.577e+01 2.307e+01 5.979e-02 3.966e+04
821 3.79230000000e+01  4.544e+01 2.292e+01 5.931e-02 3.940e+04
822 3.79650000000e+01  4.510e+01 2.277e+01 5.883e-02 3.914e+04
823 3.80090000000e+01  4.477e+01 2.262e+01 5.838e-02 3.888e+04
824 3.80670000000e+01  4.442e+01 2.247e+01 5.801e-02 3.861e+04
825 3.81100000000e+01  4.408e+01 2.231e+01 5.764e-02 3.834e+04
826 3.81510000000e+01  4.374e+01 2.216e+01 5.726e-02 3.807e+04
827 3.81940000000e+01  4.339e+01 2.200e+01 5.687e-02 3.780e+04
828 3.82370000000e+01  4.304e+01 2.184e+01 5.648e-02 3.753e+04
829 3.82790000000e+01  4.268e+01 2.168e+01 5.609e-02 3.725e+04
830 3.83200000000e+01  4.233e+01 2.152e+01 5.569e-02 3.697e+04
831 3.83620000000e+01  4.197e+01 2.136e+01 5.530e-02 3.669e+04
832 3.84060000000e+01  4.162e+01 2.120e+01 5.489e-02 3.640e+04
833 3.84520000000e+01  4.126e+01 2.103e+01 5.449e-02 3.611e+04
834 3.84940000000e+01  4.090e+01 2.087e+01 5.408e-02 3.583e+04
835 3.85360000000e+01  4.054e+01 2.070e+01 5.367e-02 3.554e+04
836 3.85780000000e+01  4.017e+01 2.054e+01 5.325e-02 3.525e+04
837 3.86250000000e+01  3.981e+01 2.037e+01 5.284e-02 3.495e+04
838 3.86670000000e+01  3.945e+01 2.020e+01 5.242e-02 3.466e+04
839 3.87100000000e+01  3.908e+01 2.004e+01 5.200e-02 3.437e+04
840 3.87520000000e+01  3.871e+01 1.987e+01 5.158e-02 3.407e+04
841 3.87950000000e+01  3.835e+01 1.970e+01 5.115e-02 3.377e+04
842 3.88410000000e+01  3.798e+01 1.953e+01 5.073e-02 3.347e+04
843 3.88820000000e+01  3.762e+01 1.940e+01 5.030e-02 3.318e+04
844 3.89310000000e+01  3.725e+01 1.926e+01 4.987e-02 3.288e+04
845 3.89740000000e+01  3.692e+01 1.913e+01 4.945e-02 3.258e+04
846 3.90180000000e+01  3.662e+01 1.899e+01 4.902e-02 3.228e+04
847 3.90670000000e+01  3.632e+01 1.886e+01 4.858e-02 3.198e+04
848 3.91100000000e+01  3.602e+01 1.872e+01 4.815e-02 3.168e+04
849 3.91620000000e+01  3.572e+01 1.858e+01 4.772e-02 3.138e+04
850 3.92130000000e+01  3.541e+01 1.844e+01 4.729e-02 3.108e+04
851 3.92660000000e+01  3.511e+01 1.830e+01 4.686e-02 3.078e+04
852 3.93160000000e+01  3.480e+01 1.816e+01 4.642e-02 3.048e+04
853 3.93650000000e+01  3.449e+01 1.801e+01 4.599e-02 3.018e+04
854 3.94060000000e+01  3.418e+01 1.787e+01 4.556e-02 2.988e+04
855 3.94530000000e+01  3.387e+01 1.772e+01 4.513e-02 2.958e+04
856 3.94970000000e+01  3.356e+01 1.758e+01 4.469e-02 2.928e+04
857 3.95430000000e+01  3.325e+01 1.743e+01 4.426e-02 2.898e+04
858 3.95870000000e+01  3.293e+01 1.729e+01 4.383e-02 2.872e+04
859 3.96310000000e+01  3.262e+01 1.714e+01 4.340e-02 2.847e+04
860 3.96790000000e+01  3.231e+01 1.699e+01 4.297e-02 2.821e+04
861 3.97220000000e+01  3.199e+01 1.685e+01 4.254e-02 2.796e+04
862 3.97680000000e+01  3.168e+01 1.670e+01 4.211e-02 2.770e+04
863 3.98100000000e+01  3.137e+01 1.655e+01 4.172e-02 2.744e+04
864 3.98580000000e+01  3.105e+01 1.640e+01 4.135e-02 2.719e+04
865 3.99010000000e+01  3.074e+01 1.625e+01 4.097e-02 2.693e+04
866 3.99440000000e+01  3.042e+01 1.610e+01 4.060e-02 2.667e+04
867 3.99880000000e+01  3.011e+01 1.595e+01 4.022e-02 2.641e+04
868 4.00320000000e+01  2.980e+01 1.580e+01 3.984e-02 2.615e+04
869 4.00850000000e+01  2.949e+01 1.565e+01 3.946e-02 2.590e+04
870 4.01290000000e+01  2.917e+01 1.551e+01 3.909e-02 2.564e+04
871 4.01750000000e+01  2.886e+01 1.536e+01 3.871e-02 2.538e+04
872 4.02220000000e+01  2.855e+01 1.521e+01 3.833e-02 2.512e+04
873 4.02670000000e+01  2.824e+01 1.506e+01 3.795e-02 2.486e+04
874 4.03150000000e+01  2.793e+01 1.491e+01 3.758e-02 2.461e+04
875 4.03630000000e+01  2.762e+01 1.476e+01 3.720e-02 2.435e+04
876 4.04060000000e+01  2.732e+01 1.461e+01 3.682e-02 2.409e+04
877 4.04490000000e+01  2.701e+01 1.446e+01 3.645e-02 2.384e+04
878 4.04950000000e+01  2.671e+01 1.431e+01 3.607e-02 2.358e+04
879 4.05380000000e+01  2.640e+01 1.416e+01 3.570e-02 2.333e+04
880 4.05810000000e+01  2.610e+01 1.401e+01 3.532e-02 2.307e+04
881 4.06230000000e+01  2.580e+01 1.387e+01 3.495e-02 2.282e+04
882 4.06650000000e+01  2.550e+01 1.372e+01 3.457e-02 2.256e+04
883 4.07170000000e+01  2.520e+01 1.357e+01 3.420e-02 2.231e+04
884 4.07610000000e+01  2.490e+01 1.342e+01 3.383e-02 2.206e+04
885 4.08060000000e+01  2.460e+01 1.328e+01 3.346e-02 2.181e+04
886 4.08540000000e+01  2.431e+01 1.313e+01 3.309e-02 2.156e+04
887 4.09030000000e+01  2.401e+01 1.299e+01 3.273e-02 2.131e+04
888 4.09470000000e+01  2.372e+01 1.284e+01 3.236e-02 2.106e+04
889 4.09930000000e+01  2.343e+01 1.270e+01 3.199e-02 2.081e+04
890 4.10390000000e+01  2.314e+01 1.255e+01 3.163e-02 2.057e+04
891 4.10880000000e+01  2.285e+01 1.241e+01 3.127e-02 2.032e+04
892 4.11320000000e+01  2.257e+01 1.227e+01 3.091e-02 2.008e+04
893 4.11770000000e+01  2.228e+01 1.214e+01 3.055e-02 1.984e+04
894 4.12210000000e+01  2.202e+01 1.201e+01 3.019e-02 1.959e+04
895 4.12640000000e+01  2.177e+01 1.188e+01 2.983e-02 1.935e+04
896 4.13100000000e+01  2.151e+01 1.175e+01 2.948e-02 1.912e+04
897 4.13530000000e+01  2.125e+01 1.163e+01 2.913e-02 1.888e+04
898 4.14000000000e+01  2.100e+01 1.150e+01 2.878e-02 1.864e+04
899 4.14440000000e+01  2.074e+01 1.137e+01 2.843e-02 1.841e+04
900 4.14870000000e+01  2.049e+01 1.124e+01 2.808e-02 1.817e+04
901 4.15390000000e+01  2.024e+01 1.111e+01 2.773e-02 1.794e+04
902 4.15830000000e+01  1.999e+01 1.098e+01 2.739e-02 1.771e+04
903 4.16250000000e+01  1.974e+01 1.085e+01 2.705e-02 1.748e+04
904 4.16670000000e+01  1.949e+01 1.073e+01 2.671e-02 1.725e+04
905 4.17130000000e+01  1.924e+01 1.060e+01 2.637e-02 1.703e+04
906 4.17540000000e+01  1.899e+01 1.047e+01 2.604e-02 1.680e+04
907 4.17990000000e+01  1.875e+01 1.035e+01 2.570e-02 1.658e+04
908 4.18430000000e+01  1.851e+01 1.022e+01 2.537e-02 1.635e+04
909 4.18850000000e+01  1.826e+01 1.010e+01 2.504e-02 1.613e+04
910 4.19330000000e+01  1.802e+01 9.971e+00 2.472e-02 1.592e+04
911 4.19770000000e+01  1.778e+01 9.847e+00 2.439e-02 1.570e+04
912 4.20190000000e+01  1.755e+01 9.723e+00 2.407e-02 1.548e+04
913 4.20640000000e+01  1.731e+01 9.600e+00 2.375e-02 1.527e+04
914 4.21120000000e+01  1.708e+01 9.478e+00 2.343e-02 1.506e+04
915 4.21560000000e+01  1.684e+01 9.356e+00 2.311e-02 1.485e+04
916 4.22040000000e+01  1.661e+01 9.235e+00 2.280e-02 1.464e+04
917 4.22560000000e+01  1.638e+01 9.114e+00 2.249e-02 1.443e+04
918 4.23030000000e+01  1.615e+01 8.994e+00 2.218e-02 1.422e+04
919 4.23520000000e+01  1.593e+01 8.875e+00 2.187e-02 1.402e+04
920 4.23950000000e+01  1.570e+01 8.756e+00 2.157e-02 1.383e+04
921 4.24440000000e+01  1.548e+01 8.638e+00 2.127e-02 1.363e+04
922 4.25020000000e+01  1.526e+01 8.521e+00 2.097e-02 1.344e+04
923 4.25510000000e+01  1.504e+01 8.405e+00 2.067e-02 1.325e+04
924 4.26010000000e+01  1.482e+01 8.289e+00 2.038e-02 1.307e+04
925 4.26590000000e+01  1.460e+01 8.174e+00 2.009e-02 1.288e+04
926 4.27150000000e+01  1.439e+01 8.060e+00 1.980e-02 1.269e+04
927 4.27610000000e+01  1.417e+01 7.947e+00 1.951e-02 1.251e+04
928 4.28060000000e+01  1.396e+01 7.834e+00 1.922e-02 1.233e+04
929 4.28540000000e+01  1.375e+01 7.722e+00 1.894e-02 1.215e+04
930 4.29010000000e+01  1.355e+01 7.611e+00 1.866e-02 1.197e+04
931 4.29540000000e+01  1.334e+01 7.501e+00 1.839e-02 1.179e+04
932 4.29990000000e+01  1.314e+01 7.392e+00 1.811e-02 1.161e+04
933 4.30460000000e+01  1.293e+01 7.283e+00 1.784e-02 1.144e+04
934 4.30970000000e+01  1.273e+01 7.175e+00 1.757e-02 1.127e+04
935 4.31560000000e+01  1.254e+01 7.069e+00 1.730e-02 1.109e+04
936 4.32030000000e+01  1.234e+01 6.963e+00 1.704e-02 1.092e+04
937 4.32460000000e+01  1.215e+01 6.858e+00 1.678e-02 1.075e+04
938 4.33000000000e+01  1.195e+01 6.753e+00 1.652e-02 1.059e+04
939 4.33570000000e+01  1.176e+01 6.650e+00 1.626e-02 1.042e+04
940 4.34020000000e+01  1.157e+01 6.548e+00 1.601e-02 1.026e+04
941 4.34500000000e+01  1.139e+01 6.446e+00 1.575e-02 1.009e+04
942 4.35010000000e+01  1.120e+01 6.345e+00 1.550e-02 9.933e+03
943 4.35680000000e+01  1.102e+01 6.246e+00 1.526e-02 9.774e+03
944 4.36180000000e+01  1.084e+01 6.147e+00 1.501e-02 9.616e+03
945 4.36660000000e+01  1.066e+01 6.049e+00 1.477e-02 9.459e+03
946 4.37090000000e+01  1.048e+01 5.952e+00 1.453e-02 9.304e+03
947 4.37650000000e+01  1.031e+01 5.856e+00 1.430e-02 9.151e+03
948 4.38100000000e+01  1.013e+01 5.761e+00 1.406e-02 8.999e+03
949 4.38620000000e+01  9.961e+00 5.667e+00 1.383e-02 8.849e+03
950 4.39120000000e+01  9.792e+00 5.574e+00 1.360e-02 8.700e+03
951 4.39690000000e+01  9.624e+00 5.481e+00 1.338e-02 8.553e+03
952 4.40200000000e+01  9.458e+00 5.390e+00 1.315e-02 8.408e+03
953 4.40710000000e+01  9.294e+00 5.300e+00 1.293e-02 8.264e+03
954 4.41250000000e+01  9.132e+00 5.210e+00 1.271e-02 8.122e+03
955 4.41740000000e+01  8.972e+00 5.122e+00 1.250e-02 7.981e+03
956 4.42160000000e+01  8.814e+00 5.035e+00 1.229e-02 7.842e+03
957 4.42630000000e+01  8.658e+00 4.948e+00 1.208e-02 7.705e+03
958 4.43080000000e+01  8.503e+00 4.862e+00 1.187e-02 7.569e+03
959 4.43570000000e+01  8.351e+00 4.778e+00 1.166e-02 7.435e+03
960 4.44050000000e+01  8.200e+00 4.694e+00 1.146e-02 7.302e+03
961 4.44490000000e+01  8.052e+00 4.611e+00 1.126e-02 7.171e+03
962 4.45030000000e+01  7.905e+00 4.530e+00 1.106e-02 7.042e+03
963 4.45540000000e+01  7.760e+00 4.449e+00 1.087e-02 6.914e+03
964 4.45980000000e+01  7.617e+00 4.369e+00 1.067e-02 6.788e+03
965 4.46560000000e+01  7.475e+00 4.290e+00 1.048e-02 6.663e+03
966 4.47030000000e+01  7.336e+00 4.212e+00 1.029e-02 6.540e+03
967 4.47510000000e+01  7.198e+00 4.135e+00 1.011e-02 6.419e+03
968 4.48040000000e+01  7.063e+00 4.059e+00 9.923e-03 6.299e+03
969 4.48510000000e+01  6.929e+00 3.984e+00 9.741e-03 6.180e+03
970 4.48990000000e+01  6.797e+00 3.910e+00 9.561e-03 6.063e+03
971 4.49460000000e+01  6.666e+00 3.837e+00 9.384e-03 5.948e+03
972 4.50130000000e+01  6.538e+00 3.765e+00 9.209e-03 5.834e+03
973 4.50700000000e+01  6.411e+00 3.693e+00 9.036e-03 5.722e+03
974 4.51250000000e+01  6.286e+00 3.623e+00 8.865e-03 5.612e+03
975 4.51780000000e+01  6.163e+00 3.554e+00 8.697e-03 5.502e+03
976 4.52240000000e+01  6.041e+00 3.485e+00 8.531e-03 5.395e+03
977 4.52750000000e+01  5.922e+00 3.417e+00 8.367e-03 5.289e+03
978 4.53190000000e+01  5.804e+00 3.351e+00 8.205e-03 5.184e+03
979 4.53690000000e+01  5.687e+00 3.285e+00 8.046e-03 5.081e+03
980 4.54190000000e+01  5.573e+00 3.220e+00 7.889e-03 4.979e+03
981 4.54740000000e+01  5.460e+00 3.156e+00 7.734e-03 4.879e+03
982 4.55250000000e+01  5.349e+00 3.093e+00 7.581e-03 4.780e+03
983 4.55710000000e+01  5.239e+00 3.031e+00 7.430e-03 4.683e+03
984 4.56150000000e+01  5.132e+00 2.970e+00 7.281e-03 4.587e+03
985 4.56590000000e+01  5.025e+00 2.910e+00 7.135e-03 4.493e+03
986 4.57020000000e+01  4.921e+00 2.851e+00 6.991e-03 4.400e+03
987 4.57420000000e+01  4.818e+00 2.792e+00 6.849e-03 4.309e+03
988 4.57830000000e+01  4.717e+00 2.734e+00 6.709e-03 4.219e+03
989 4.58250000000e+01  4.617e+00 2.678e+00 6.571e-03 4.130e+03
990 4.58660000000e+01  4.519e+00 2.622e+00 6.435e-03 4.043e+03
991 4.59090000000e+01  4.423e+00 2.567e+00 6.301e-03 3.957e+03
992 4.59530000000e+01  4.328e+00 2.512e+00 6.170e-03 3.872e+03
993 4.60020000000e+01  4.234e+00 2.459e+00 6.040e-03 3.789e+03
994 4.60440000000e+01  4.142e+00 2.407e+00 5.913e-03 3.707e+03
995 4.60890000000e+01  4.052e+00 2.355e+00 5.787e-03 3.627e+03
996 4.61330000000e+01  3.963e+00 2.304e+00 5.663e-03 3.548e+03
997 4.61780000000e+01  3.876e+00 2.254e+00 5.542e-03 3.470e+03
998 4.62290000000e+01  3.790e+00 2.205e+00 5.422e-03 3.393e+03
999 4.62750000000e+01  3.706e+00 2.157e+00 5.304e-03 3.318e+03
1000 4.63200000000e+01  3.623e+00 2.109e+00 5.189e-03 3.244e+03
1001 4.72830000000e+01  3.541e+00 2.062e+00 5.075e-03 3.171e+03
1002 4.73320000000e+01  3.461e+00 2.016e+00 4.963e-03 3.100e+03
1003 4.73750000000e+01  3.383e+00 1.971e+00 4.853e-03 3.030e+03
1004 4.74280000000e+01  3.305e+00 1.927e+00 4.745e-03 2.961e+03
1005 4.74810000000e+01  3.230e+00 1.883e+00 4.638e-03 2.893e+03
1006 4.75350000000e+01  3.155e+00 1.840e+00 4.534e-03 2.826e+03
1007 4.75870000000e+01  3.082e+00 1.798e+00 4.431e-03 2.761e+03
1008 4.76390000000e+01  3.010e+00 1.757e+00 4.330e-03 2.697e+03
1009 4.76920000000e+01  2.940e+00 1.716e+00 4.232e-03 2.634e+03
1010 4.77380000000e+01  2.870e+00 1.676e+00 4.135e-03 2.572e+03
1011 4.77800000000e+01  2.802e+00 1.637e+00 4.040e-03 2.511e+03
1012 4.78260000000e+01  2.736e+00 1.598e+00 3.946e-03 2.452e+03
1013 4.78700000000e+01  2.670e+00 1.561e+00 3.855e-03 2.393e+03
1014 4.79120000000e+01  2.606e+00 1.523e+00 3.765e-03 2.336e+03
1015 4.79550000000e+01  2.543e+00 1.487e+00 3.676e-03 2.280e+03
1016 4.80050000000e+01  2.482e+00 1.451e+00 3.590e-03 2.225e+03
1017 4.80550000000e+01  2.421e+00 1.416e+00 3.505e-03 2.170e+03
1018 4.80990000000e+01  2.362e+00 1.382e+00 3.421e-03 2.117e+03
1019 4.81440000000e+01  2.304e+00 1.348e+00 3.339e-03 2.065e+03
1020 4.81890000000e+01  2.247e+00 1.315e+00 3.259e-03 2.014e+03
1021 4.82360000000e+01  2.191e+00 1.283e+00 3.180e-03 1.964e+03
1022 4.82770000000e+01  2.136e+00 1.251e+00 3.103e-03 1.915e+03
1023 4.83190000000e+01  2.083e+00 1.220e+00 3.027e-03 1.867e+03
1024 4.83600000000e+01  2.030e+00 1.190e+00 2.953e-03 1.820e+03
1025 4.84060000000e+01  1.979e+00 1.160e+00 2.880e-03 1.774e+03
1026 4.84550000000e+01  1.928e+00 1.130e+00 2.808e-03 1.729e+03
1027 4.84980000000e+01  1.879e+00 1.102e+00 2.738e-03 1.685e+03
1028 4.85440000000e+01  1.831e+00 1.074e+00 2.670e-03 1.642e+03
1029 4.85900000000e+01  1.783e+00 1.046e+00 2.603e-03 1.599e+03
1030 4.86360000000e+01  1.737e+00 1.019e+00 2.537e-03 1.558e+03
1031 4.86810000000e+01  1.692e+00 9.928e-01 2.472e-03 1.517e+03
1032 4.87270000000e+01  1.647e+00 9.670e-01 2.409e-03 1.478e+03
1033 4.87780000000e+01  1.604e+00 9.417e-01 2.347e-03 1.439e+03
1034 4.88260000000e+01  1.562e+00 9.170e-01 2.287e-03 1.401e+03
1035 4.88780000000e+01  1.520e+00 8.928e-01 2.228e-03 1.364e+03
1036 4.89220000000e+01  1.480e+00 8.691e-01 2.170e-03 1.327e+03
1037 4.89730000000e+01  1.440e+00 8.460e-01 2.113e-03 1.292e+03
1038 4.90160000000e+01  1.401e+00 8.233e-01 2.057e-03 1.257e+03
1039 4.90740000000e+01  1.363e+00 8.012e-01 2.003e-03 1.223e+03
1040 4.91350000000e+01  1.326e+00 7.795e-01 1.950e-03 1.190e+03
1041 4.91800000000e+01  1.290e+00 7.584e-01 1.898e-03 1.157e+03
1042 4.92270000000e+01  1.254e+00 7.377e-01 1.847e-03 1.125e+03
1043 4.92860000000e+01  1.220e+00 7.174e-01 1.798e-03 1.094e+03
1044 4.93260000000e+01  1.186e+00 6.977e-01 1.749e-03 1.064e+03
1045 4.93760000000e+01  1.153e+00 6.784e-01 1.701e-03 1.034e+03
1046 4.94320000000e+01  1.121e+00 6.595e-01 1.655e-03 1.006e+03
1047 4.94890000000e+01  1.089e+00 6.411e-01 1.610e-03 9.774e+02
1048 4.95300000000e+01  1.059e+00 6.231e-01 1.565e-03 9.498e+02
1049 4.95730000000e+01  1.029e+00 6.056e-01 1.522e-03 9.229e+02
1050 4.96150000000e+01  9.994e-01 5.884e-01 1.480e-03 8.967e+02
1051 4.96700000000e+01  9.708e-01 5.717e-01 1.438e-03 8.710e+02
1052 4.97250000000e+01  9.430e-01 5.553e-01 1.398e-03 8.460e+02
1053 4.97660000000e+01  9.158e-01 5.394e-01 1.359e-03 8.216e+02
1054 4.98080000000e+01  8.893e-01 5.239e-01 1.320e-03 7.978e+02
1055 4.98540000000e+01  8.634e-01 5.087e-01 1.283e-03 7.746e+02
